customer_number,fin_period,total_due,amt_current,amt_30_days,amt_60_days,amt_90_days,amt_120_days,amt_150_days,amt_180_days,amt_210_days,amt_240_days,amt_270_days,amt_300_days,amt_330_days,amt_360_days
RDOFC0,201805,5190.0,0.0,17.0,0.0,0.0,0.0,1902.0,3271,0,0,0,0,0,0
RDOFC0,201806,4741.0,0.0,0.0,17.0,0.0,0.0,0.0,1902,2822,0,0,0,0,0
RDOFC0,201807,4741.0,0.0,0.0,0.0,17.0,0.0,0.0,0,1902,2822,0,0,0,0
RDUB01,201803,242.82,0.0,242.82,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RDUB01,201804,242.82,0.0,0.0,242.82,0.0,0.0,0.0,0,0,0,0,0,0,0
RDUB01,201902,1026.0,1026.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RDUB01,201903,1026.0,0.0,1026.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RDUB01,201904,1026.0,0.0,0.0,1026.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER01,201805,1020.3,1020.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER01,201811,399.0,399.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER01,201812,19.95,0.0,19.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER01,201901,19.95,0.0,0.0,19.95,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201803,150.48,0.0,0.0,0.0,150.48,0.0,0.0,0,0,0,0,0,0,0
RFER02,201804,150.48,0.0,0.0,0.0,0.0,150.48,0.0,0,0,0,0,0,0,0
RFER02,201807,2783.31,2783.31,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201808,2783.31,0.0,2783.31,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201809,2783.31,0.0,0.0,2783.31,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201810,303.81,303.81,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201811,37.05,0.0,37.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201812,37.05,0.0,0.0,37.05,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201901,800.85,763.8,0.0,0.0,37.05,0.0,0.0,0,0,0,0,0,0,0
RFER02,201903,820.8,820.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201904,820.8,0.0,820.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201905,820.8,0.0,0.0,820.8,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201909,290.93,290.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201910,290.93,0.0,290.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFER02,201911,290.93,0.0,0.0,290.93,0.0,0.0,0.0,0,0,0,0,0,0,0
RFOE01,201910,13899.54,13899.54,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFOE01,201911,13899.54,0.0,13899.54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RFOE01,201912,13899.54,0.0,0.0,13899.54,0.0,0.0,0.0,0,0,0,0,0,0,0
RFOE01,202001,13899.54,0.0,0.0,0.0,13899.54,0.0,0.0,0,0,0,0,0,0,0
RHOSC1,201810,2700.0,2700.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RHOSC1,201811,2100.0,0.0,2100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RHOSC1,201812,2700.0,600.0,0.0,2100.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RHOSC1,201901,2700.0,0.0,600.0,0.0,2100.0,0.0,0.0,0,0,0,0,0,0,0
RHOSC1,201902,2700.0,0.0,0.0,600.0,0.0,2100.0,0.0,0,0,0,0,0,0,0
RHOSC1,201903,2700.0,0.0,0.0,0.0,600.0,0.0,2100.0,0,0,0,0,0,0,0
RHOSC1,201904,2700.0,0.0,0.0,0.0,0.0,600.0,0.0,2100,0,0,0,0,0,0
RHOSC1,201905,2790.0,90.0,0.0,0.0,0.0,0.0,600.0,0,2100,0,0,0,0,0
RHOSC1,201906,2790.0,0.0,90.0,0.0,0.0,0.0,0.0,600,0,2100,0,0,0,0
RHOSC1,201907,2790.0,0.0,0.0,90.0,0.0,0.0,0.0,0,600,0,2100,0,0,0
RHOSC1,201908,2790.0,0.0,0.0,0.0,90.0,0.0,0.0,0,0,600,0,2100,0,0
RHOSC1,201909,2790.0,0.0,0.0,0.0,0.0,90.0,0.0,0,0,0,600,0,2100,0
RHOSC1,201910,2790.0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,0,0,600,0,2100
RHOSC1,201911,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0,0,0,0,600,2100
RHOSC1,201912,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90,0,0,0,0,2700
RHOSC1,202001,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,0,0,0,2700
RHOSE1,201811,684.0,684.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RHOSE1,201902,121.98,121.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RHOSE1,201903,121.98,0.0,121.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RHOSE1,201904,123.94,1.96,0.0,121.98,0.0,0.0,0.0,0,0,0,0,0,0,0
RHOSE1,201905,1.96,0.0,1.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201902,39.9,39.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201903,39.9,0.0,39.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201904,39.9,0.0,0.0,39.9,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201906,490.2,490.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201907,490.2,0.0,490.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201909,735.24,735.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201910,45.54,0.0,45.54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201911,1447.62,1402.08,0.0,45.54,0.0,0.0,0.0,0,0,0,0,0,0,0
RIBA01,201912,3220.99,1773.37,1402.08,0.0,45.54,0.0,0.0,0,0,0,0,0,0,0
RIBA01,202001,2474.29,79.74,1773.37,621.18,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201803,4519.49,0.0,0.0,4519.49,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201804,3324.77,0.0,0.0,0.0,3324.77,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201805,-1151.6,-1151.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201806,-1947.32,-1947.32,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201807,3094.16,3094.16,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201808,3094.16,0.0,3094.16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201809,6809.42,3715.26,0.0,3094.16,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201810,3715.26,0.0,3715.26,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201811,8237.64,4522.38,0.0,3715.26,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201812,8104.26,0.0,4522.38,0.0,3581.88,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201901,1601.7,1601.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201902,-1573.2,-1573.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201903,-1573.2,-1573.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201904,-1248.3,-1248.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201905,3614.37,3614.37,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201906,3557.37,0.0,3557.37,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201907,3557.37,0.0,0.0,3557.37,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201911,498.69,498.69,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,201912,498.69,0.0,498.69,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD01,202001,641.13,142.44,0.0,498.69,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD02,201803,379.62,0.0,0.0,0.0,0.0,379.62,0.0,0,0,0,0,0,0,0
RJOD02,201804,379.62,0.0,0.0,0.0,0.0,0.0,379.62,0,0,0,0,0,0,0
RJOD02,201805,379.62,0.0,0.0,0.0,0.0,0.0,0.0,379,0,0,0,0,0,0
RJOD02,201806,379.62,0.0,0.0,0.0,0.0,0.0,0.0,0,379,0,0,0,0,0
RJOD02,201807,379.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,379,0,0,0,0
RJOD02,201808,664.62,285.0,0.0,0.0,0.0,0.0,0.0,0,0,0,379,0,0,0
RJOD02,201809,664.62,0.0,285.0,0.0,0.0,0.0,0.0,0,0,0,0,379,0,0
RJOD02,201908,609.9,609.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD02,201909,609.9,0.0,609.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD02,201910,609.9,0.0,0.0,609.9,0.0,0.0,0.0,0,0,0,0,0,0,0
RJOD02,201911,609.9,0.0,0.0,0.0,609.9,0.0,0.0,0,0,0,0,0,0,0
RJOD02,201912,609.9,0.0,0.0,0.0,0.0,609.9,0.0,0,0,0,0,0,0,0
RJOD02,202001,609.9,0.0,0.0,0.0,0.0,0.0,609.9,0,0,0,0,0,0,0
RKAE01,201803,8611.89,2949.45,3428.2,0.0,1918.62,315.62,0.0,0,0,0,0,0,0,0
RKAE01,201804,8574.77,0.0,2949.45,3428.2,0.0,1881.5,315.62,0,0,0,0,0,0,0
RKAE01,201805,8322.04,2755.95,0.0,2949.45,2616.64,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201806,6256.93,0.0,2755.95,0.0,2949.45,551.53,0.0,0,0,0,0,0,0,0
RKAE01,201807,6555.91,2798.13,0.0,2755.95,0.0,450.3,551.53,0,0,0,0,0,0,0
RKAE01,201808,4528.99,0.0,2798.13,0.0,1730.86,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201809,10414.42,7523.43,0.0,2798.13,0.0,92.86,0.0,0,0,0,0,0,0,0
RKAE01,201810,8775.82,2861.4,5914.42,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201811,8775.82,0.0,2861.4,5914.42,0.0,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201812,11614.42,2838.6,0.0,2861.4,5914.42,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201901,5668.8,0.0,2838.6,0.0,2830.2,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201902,24000.8,18332.0,0.0,2838.6,0.0,2830.2,0.0,0,0,0,0,0,0,0
RKAE01,201903,27725.2,6224.4,18332.0,0.0,2838.6,0.0,330.2,0,0,0,0,0,0,0
RKAE01,201904,19797.2,0.0,6224.4,13572.8,0.0,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201905,31966.3,13469.1,0.0,6224.4,12272.8,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201906,21850.4,0.0,13469.1,0.0,6224.4,2156.9,0.0,0,0,0,0,0,0,0
RKAE01,201907,13716.94,0.0,0.0,13469.1,0.0,0.0,247.84,0,0,0,0,0,0,0
RKAE01,201908,10043.04,313.1,0.0,0.0,9729.94,0.0,0.0,0,0,0,0,0,0,0
RKAE01,201909,5402.08,359.04,313.1,0.0,0.0,4729.94,0.0,0,0,0,0,0,0,0
RKAE01,201910,5107.75,2705.67,359.04,313.1,0.0,0.0,1729.94,0,0,0,0,0,0,0
RKAE01,201911,5301.49,193.74,2705.67,359.04,313.1,0.0,0.0,1729,0,0,0,0,0,0
RKAE01,201912,9551.23,4249.74,193.74,2705.67,359.04,313.1,0.0,0,1729,0,0,0,0,0
RKAE01,202001,13631.29,4080.06,4249.74,193.74,2705.67,359.04,313.1,0,0,1729,0,0,0,0
RKAEC2,201908,28559.0,28559.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKAEC2,201909,28559.0,0.0,28559.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKAEC2,201910,28051.0,0.0,0.0,28051.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKAEC2,201911,28051.0,0.0,0.0,0.0,28051.0,0.0,0.0,0,0,0,0,0,0,0
RKAEC2,201912,27918.0,0.0,0.0,0.0,0.0,27918.0,0.0,0,0,0,0,0,0,0
RKAEC2,202001,24339.0,0.0,0.0,0.0,0.0,0.0,24339.0,0,0,0,0,0,0,0
RKAI01,201803,45.37,0.0,0.0,0.0,45.37,0.0,0.0,0,0,0,0,0,0,0
RKAI01,201810,630.42,630.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKEL01,201804,209.76,209.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKEL01,201805,209.76,0.0,209.76,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKEL01,201806,190.38,0.0,0.0,190.38,0.0,0.0,0.0,0,0,0,0,0,0,0
RKEL01,201807,14812.02,14812.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKEL01,201808,9874.0,0.0,9874.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKEL01,201809,4937.0,0.0,0.0,4937.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKEL01,201906,188.1,188.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKELC1,201807,4385.96,4385.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKELC1,201808,4385.96,0.0,4385.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKELC1,201809,4385.96,0.0,0.0,4385.96,0.0,0.0,0.0,0,0,0,0,0,0,0
RKELC1,201810,4385.96,0.0,0.0,0.0,4385.96,0.0,0.0,0,0,0,0,0,0,0
RKELC1,201811,4385.96,0.0,0.0,0.0,0.0,4385.96,0.0,0,0,0,0,0,0,0
RKELC1,201812,4385.96,0.0,0.0,0.0,0.0,0.0,4385.96,0,0,0,0,0,0,0
RKELC1,201901,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,4385,0,0,0,0,0,0
RKELC1,201902,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,4385,0,0,0,0,0
RKELC1,201903,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4385,0,0,0,0
RKELC1,201904,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4385,0,0,0
RKELC1,201905,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4385,0,0
RKELC1,201906,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4385,0
RKELC1,201907,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RKELC1,201908,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RKELC1,201909,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RKELC1,201910,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RKELC1,201911,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RKELC1,201912,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RKELC1,202001,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RKOB01,201805,2541.06,2541.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOB01,201806,2541.06,0.0,2541.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOB01,201807,2541.06,0.0,0.0,2541.06,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOB01,201810,1708.86,1708.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOB01,201811,1708.86,0.0,1708.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOB01,201812,678.3,678.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOB01,201901,678.3,0.0,678.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOB01,201902,3238.74,2560.44,0.0,678.3,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOBOC,201803,11623.0,0.0,0.0,11623.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RKOBOC,201804,11623.0,0.0,0.0,0.0,11623.0,0.0,0.0,0,0,0,0,0,0,0
RKOBOC,201805,11582.0,0.0,0.0,0.0,0.0,11582.0,0.0,0,0,0,0,0,0,0
RKOBOC,201806,11582.0,0.0,0.0,0.0,0.0,0.0,11582.0,0,0,0,0,0,0,0
RKOBOC,201807,11582.0,0.0,0.0,0.0,0.0,0.0,0.0,11582,0,0,0,0,0,0
RKOBOC,201808,11582.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11582,0,0,0,0,0
RKOBOC,201809,11582.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11582,0,0,0,0
RKOBOC,201810,10083.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10083,0,0,0
RKOBOC,201811,10083.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10083,0,0
RKOBOC,201812,9488.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9488,0
RKOBOC,201901,9488.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9488
RLEO04,201803,1715.7,0.0,0.0,0.0,0.0,1715.7,0.0,0,0,0,0,0,0,0
RLEO04,201804,1715.7,0.0,0.0,0.0,0.0,0.0,1715.7,0,0,0,0,0,0,0
RLEO04,201805,2596.92,881.22,0.0,0.0,0.0,0.0,0.0,1715,0,0,0,0,0,0
RLEO04,201806,2596.92,0.0,881.22,0.0,0.0,0.0,0.0,0,1715,0,0,0,0,0
RLEO04,201807,2596.92,0.0,0.0,881.22,0.0,0.0,0.0,0,0,1715,0,0,0,0
RLEO04,201808,85.5,0.0,0.0,0.0,85.5,0.0,0.0,0,0,0,0,0,0,0
RLEO04,201810,121.98,121.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO04,201811,121.98,0.0,121.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO04,201812,121.98,0.0,0.0,121.98,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO04,201901,121.98,0.0,0.0,0.0,121.98,0.0,0.0,0,0,0,0,0,0,0
RLEO04,201902,121.98,0.0,0.0,0.0,0.0,121.98,0.0,0,0,0,0,0,0,0
RLEO04,201903,1232.35,1110.37,0.0,0.0,0.0,0.0,121.98,0,0,0,0,0,0,0
RLEO04,201904,1476.31,243.96,1110.37,0.0,0.0,0.0,0.0,121,0,0,0,0,0,0
RLEO04,201905,1601.71,125.4,243.96,1110.37,0.0,0.0,0.0,0,121,0,0,0,0,0
RLEO04,201910,1360.88,1360.88,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO04,201911,1333.8,0.0,1333.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO04,201912,1333.8,0.0,0.0,1333.8,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO04,202001,3095.1,1761.3,0.0,0.0,1333.8,0.0,0.0,0,0,0,0,0,0,0
RLEO05,201803,1416.22,0.0,1416.22,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO05,201804,1416.22,0.0,0.0,1416.22,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO05,201805,487.35,0.0,0.0,0.0,487.35,0.0,0.0,0,0,0,0,0,0,0
RLEO06,201803,132.24,132.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO06,201912,105.96,105.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RLEO06,202001,5.3,0.0,5.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201803,-99.74,-99.74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201804,-99.74,-99.74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201805,-99.74,-99.74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201806,-99.74,-99.74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201807,-99.74,-99.74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201808,2334.73,2334.73,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201810,165.3,165.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201811,165.3,0.0,165.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201904,-2000.0,-2000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201905,2751.3,2751.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201906,1751.3,0.0,1751.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201907,1751.3,0.0,0.0,1751.3,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201908,751.3,0.0,0.0,0.0,751.3,0.0,0.0,0,0,0,0,0,0,0
RMAA01,201911,751.3,0.0,0.0,0.0,0.0,751.3,0.0,0,0,0,0,0,0,0
RMAA01,201912,751.3,0.0,0.0,0.0,0.0,0.0,751.3,0,0,0,0,0,0,0
RMAA03,201803,14792.64,6535.48,0.0,0.0,2433.24,5823.92,0.0,0,0,0,0,0,0,0
RMAA03,201804,12913.92,0.0,6535.48,0.0,0.0,554.52,5823.92,0,0,0,0,0,0,0
RMAA03,201805,2008.96,363.66,0.0,1645.3,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201806,25815.3,25451.64,363.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201807,25815.3,0.0,25451.64,363.66,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201808,15815.3,0.0,0.0,15815.3,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201809,17863.14,7815.84,0.0,0.0,10047.3,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201810,7863.14,0.0,7815.84,0.0,0.0,47.3,0.0,0,0,0,0,0,0,0
RMAA03,201811,15595.54,13623.0,0.0,1972.54,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201812,12978.9,0.0,12978.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201901,17442.0,4463.1,0.0,12978.9,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201902,17442.0,0.0,4463.1,0.0,12978.9,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201903,10258.2,0.0,0.0,4463.1,0.0,5795.1,0.0,0,0,0,0,0,0,0
RMAA03,201904,26280.96,22530.96,0.0,0.0,3750.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201905,20780.96,0.0,20780.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201906,20780.96,0.0,0.0,20780.96,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201907,14607.66,0.0,0.0,0.0,14607.66,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201908,6957.16,0.0,0.0,0.0,0.0,6957.16,0.0,0,0,0,0,0,0,0
RMAA03,201909,4457.16,0.0,0.0,0.0,0.0,0.0,4457.16,0,0,0,0,0,0,0
RMAA03,201910,2997.98,1040.82,0.0,0.0,0.0,0.0,0.0,1957,0,0,0,0,0,0
RMAA03,201911,2676.72,1635.9,1040.82,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,201912,2842.02,165.3,1635.9,1040.82,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAA03,202001,1206.12,0.0,165.3,1040.82,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAAC1,201803,5045.0,5045.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAAC1,201804,5045.0,0.0,5045.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAAC1,201805,5045.0,0.0,0.0,5045.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAAC1,201806,5045.0,0.0,0.0,0.0,5045.0,0.0,0.0,0,0,0,0,0,0,0
RMAAC1,201807,5045.0,0.0,0.0,0.0,0.0,5045.0,0.0,0,0,0,0,0,0,0
RMAAC1,201808,5045.0,0.0,0.0,0.0,0.0,0.0,5045.0,0,0,0,0,0,0,0
RMAAC1,201809,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,5045,0,0,0,0,0,0
RMAAC1,201810,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5045,0,0,0,0,0
RMAAC1,201811,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5045,0,0,0,0
RMAAC1,201812,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5045,0,0,0
RMAAC1,201901,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5045,0,0
RMAAC1,201902,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5045,0
RMAAC1,201903,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5045
RMAAC1,201904,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5045
RMAAC2,201807,4385.96,4385.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAAC2,201808,4385.96,0.0,4385.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAAC2,201809,4385.96,0.0,0.0,4385.96,0.0,0.0,0.0,0,0,0,0,0,0,0
RMAAC2,201810,4385.96,0.0,0.0,0.0,4385.96,0.0,0.0,0,0,0,0,0,0,0
RMAAC2,201811,4385.96,0.0,0.0,0.0,0.0,4385.96,0.0,0,0,0,0,0,0,0
RMAAC2,201812,4385.96,0.0,0.0,0.0,0.0,0.0,4385.96,0,0,0,0,0,0,0
RMAAC2,201901,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,4385,0,0,0,0,0,0
RMAAC2,201902,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,4385,0,0,0,0,0
RMAAC2,201903,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4385,0,0,0,0
RMAAC2,201904,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4385,0,0,0
RMAAC2,201905,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4385,0,0
RMAAC2,201906,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4385,0
RMAAC2,201907,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RMAAC2,201908,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
RMAAC2,201909,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
